room_temp,thermostat_outside_temp,damper_position,airflow_current,supply_discharge_temp,clg_signal,htg_signal,htg_valve_position,htg_clg_mode,setpoint,thermal_signal
0.2777777777777768,0.4750000000000001,0.2564102326030002,0.3004926108374384,0.607843137254902,0.0,0.2124826813,0.2157894707,True,0.25,0.2124826813
0.2916666666666661,0.4750000000000001,0.2051280620140119,0.28078817733990147,0.571078431372549,0.0,0.20748275759999998,0.2157894707,True,0.25,0.20748275759999998
0.2916666666666661,0.4750000000000001,0.2051280620140119,0.2545155993431856,0.5490196078431371,0.0,0.20248283390000002,0.2157894707,True,0.25,0.20248283390000002
0.30555555555555536,0.4750000000000001,0.2051280620140119,0.2545155993431856,0.5343137254901962,0.0,0.1974829102,0.2157894707,True,0.25,0.1974829102
0.31944444444444287,0.4750000000000001,0.2051280620140119,0.24958949096880134,0.519607843137255,0.0,0.19248298649999998,0.2157894707,True,0.25,0.19248298649999998
0.30555555555555536,0.4750000000000001,0.2051280620140119,0.2446633825944171,0.5098039215686274,0.0,0.1873997498,0.2157894707,True,0.25,0.1873997498
0.30555555555555536,0.4750000000000001,0.2051280620140119,0.2446633825944171,0.5122549019607843,0.0,0.182483139,0.2157894707,True,0.25,0.182483139
0.30555555555555536,0.4750000000000001,0.2051280620140119,0.24958949096880134,0.5073529411764708,0.0,0.1773999023,0.2157894707,True,0.25,0.1773999023
0.30555555555555536,0.4750000000000001,0.2051280620140119,0.23809523809523803,0.5122549019607843,0.0,0.1724832916,0.2157894707,True,0.25,0.1724832916
0.30555555555555536,0.4750000000000001,0.1794871320079947,0.22331691297208534,0.5441176470588236,0.0,0.1674833679,0.2157894707,True,0.25,0.1674833679
0.2916666666666661,0.4750000000000001,0.1794871320079947,0.21346469622331687,0.5735294117647058,0.0,0.1624834442,0.1652631569,True,0.25,0.1624834442
0.2916666666666661,0.5,0.1794871320079947,0.20197044334975367,0.5661764705882353,0.0,0.1574835205,0.1652631569,True,0.25,0.1574835205
0.30555555555555536,0.5,0.1794871320079947,0.2068965517241379,0.5490196078431371,0.0,0.1524835968,0.1652631569,True,0.25,0.1524835968
0.30555555555555536,0.4750000000000001,0.1794871320079947,0.2183908045977011,0.5269607843137256,0.0,0.14748367310000002,0.1652631569,True,0.25,0.14748367310000002
0.30555555555555536,0.5,0.1794871320079947,0.2183908045977011,0.5049019607843137,0.0,0.1424837494,0.1652631569,True,0.25,0.1424837494
0.2916666666666661,0.5,0.15384620159599427,0.21346469622331687,0.4901960784313726,0.0,0.1374838257,0.1652631569,True,0.25,0.1374838257
0.2916666666666661,0.5,0.15384620159599427,0.19704433497536944,0.48039215686274495,0.0,0.132483902,0.1652631569,True,0.25,0.132483902
0.2916666666666661,0.5,0.15384620159599427,0.1921182266009852,0.482843137254902,0.0,0.1274839783,0.1652631569,True,0.25,0.1274839783
0.2916666666666661,0.5,0.15384620159599427,0.1921182266009852,0.49754901960784315,0.0,0.12248405460000002,0.1652631569,True,0.25,0.12248405460000002
0.2916666666666661,0.5,0.12820496141900595,0.17569786535303777,0.5269607843137256,0.0,0.11748466490000001,0.1652631569,True,0.25,0.11748466490000001
0.2916666666666661,0.5,0.12820496141900595,0.15599343185550085,0.5490196078431371,0.0,0.1124858856,0.1147368431,True,0.25,0.1124858856
